wavelength_nm,relative_intensity
1558.23,0.97792715
1558.24,0.9816735
1558.25,0.9723296
1558.26,0.9768222
1558.27,0.9752145
1558.28,0.9725145
1558.29,0.9736617
1558.3,0.9713462
1558.31,0.97016096
1558.32,0.9712007
1558.33,0.9680714
1558.34,0.970844
1558.35,0.96954906
1558.36,0.96904093
1558.37,0.9716226
1558.38,0.97049046
1558.39,0.9652378
1558.4,0.9658573
1558.41,0.96489793
1558.42,0.9671745
1558.43,0.9635501
1558.44,0.9626737
1558.45,0.9645743
1558.46,0.9628422
1558.47,0.96431625
1558.48,0.9618044
1558.49,0.9636363
1558.5,0.96243083
1558.51,0.9624145
1558.52,0.9606431
1558.53,0.95941496
1558.54,0.9596725
1558.55,0.9586301
1558.56,0.957794
1558.57,0.9567535
1558.58,0.9558407
1558.59,0.95205
1558.6,0.95640665
1558.61,0.95045304
1558.62,0.9514123
1558.63,0.95108294
1558.64,0.95016855
1558.65,0.94769555
1558.66,0.9459385
1558.67,0.9492448
1558.68,0.9453601
1558.69,0.94272554
1558.7,0.94506395
1558.71,0.9439591
1558.72,0.9440629
1558.73,0.9426915
1558.74,0.9444579
1558.75,0.93860817
1558.76,0.9363386
1558.77,0.9374159
1558.78,0.9337541
1558.79,0.93072903
1558.8,0.9317804
1558.81,0.9290326
1558.82,0.92787933
1558.83,0.9302814
1558.84,0.92500544
1558.85,0.9257072
1558.86,0.9257712
1558.87,0.92387736
1558.88,0.92269003
1558.89,0.9210934
1558.9,0.9215959
1558.91,0.9170311
1558.92,0.91502774
1558.93,0.9151813
1558.94,0.90820843
1558.95,0.90973324
1558.96,0.908607
1558.97,0.91140074
1558.98,0.9112922
1558.99,0.91009384
1559.0,0.9100901
1559.01,0.9090066
1559.02,0.9095757
1559.03,0.9095701
1559.04,0.9044977
1559.05,0.9037137
1559.06,0.90414643
1559.07,0.90273565
1559.08,0.898268
1559.09,0.9073296
1559.1,0.9004504
1559.11,0.8925747
1559.12,0.89458907
1559.13,0.8925108
1559.14,0.892092
1559.15,0.89077306
1559.16,0.89119095
1559.17,0.88915896
1559.18,0.8887663
1559.19,0.886294
1559.2,0.88635504
1559.21,0.8856801
1559.22,0.88192016
1559.23,0.8812203
1559.24,0.8810011
1559.25,0.8836441
1559.26,0.8832931
1559.27,0.8802547
1559.28,0.872489
1559.29,0.8782529
1559.3,0.87204003
1559.31,0.8726839
1559.32,0.875442
1559.33,0.8695478
1559.34,0.8712967
1559.35,0.8698982
1559.36,0.86449564
1559.37,0.8653066
1559.38,0.8594855
1559.39,0.8595947
1559.4,0.8598679
1559.41,0.85734963
1559.42,0.8585028
1559.43,0.8535631
1559.44,0.8550821
1559.45,0.85126376
1559.46,0.85307646
1559.47,0.84796536
1559.48,0.84864223
1559.49,0.84638023
1559.5,0.84529424
1559.51,0.84733844
1559.52,0.84274
1559.53,0.84196126
1559.54,0.8371233
1559.55,0.83620965
1559.56,0.83292496
1559.57,0.83594143
1559.58,0.8363734
1559.59,0.8320892
1559.6,0.83196384
1559.61,0.82932556
1559.62,0.8287841
1559.63,0.8263178
1559.64,0.82398224
1559.65,0.82395005
1559.66,0.82438755
1559.67,0.8226809
1559.68,0.82151276
1559.69,0.81974894
1559.7,0.8170766
1559.71,0.8208997
1559.72,0.81964844
1559.73,0.81983346
1559.74,0.8177097
1559.75,0.8144887
1559.76,0.81426716
1559.77,0.80939174
1559.78,0.80646336
1559.79,0.80569947
1559.8,0.802897
1559.81,0.80678135
1559.82,0.7995665
1559.83,0.7968465
1559.84,0.7978198
1559.85,0.7985223
1559.86,0.7971704
1559.87,0.79128665
1559.88,0.79617125
1559.89,0.7899264
1559.9,0.7898622
1559.91,0.7903674
1559.92,0.78685385
1559.93,0.7874067
1559.94,0.78787136
1559.95,0.78917414
1559.96,0.78371084
1559.97,0.7812629
1559.98,0.78596425
1559.99,0.7804836
1560.0,0.78163075
1560.01,0.77324456
1560.02,0.77536184
1560.03,0.7730903
1560.04,0.77234614
1560.05,0.76943034
1560.06,0.7676596
1560.07,0.7638846
1560.08,0.7614737
1560.09,0.7585751
1560.1,0.75923353
1560.11,0.76026255
1560.12,0.7576302
1560.13,0.7548761
1560.14,0.7574388
1560.15,0.7585779
1560.16,0.7557845
1560.17,0.7533231
1560.18,0.747785
1560.19,0.74964315
1560.2,0.74534506
1560.21,0.7452826
1560.22,0.74578565
1560.23,0.74385625
1560.24,0.74511
1560.25,0.7414832
1560.26,0.7410515
1560.27,0.7392783
1560.28,0.739794
1560.29,0.738555
1560.3,0.7393889
1560.31,0.7409643
1560.32,0.73659056
1560.33,0.7365201
1560.34,0.7325683
1560.35,0.72811776
1560.36,0.72731817
1560.37,0.7240791
1560.38,0.72386366
1560.39,0.72218597
1560.4,0.71899563
1560.41,0.72240275
1560.42,0.72004294
1560.43,0.71960527
1560.44,0.72062796
1560.45,0.7180771
1560.46,0.7188798
1560.47,0.71321553
1560.48,0.7058785
1560.49,0.71072066
1560.5,0.7072077
1560.51,0.71139866
1560.52,0.706403
1560.53,0.70688766
1560.54,0.7081129
1560.55,0.70402795
1560.56,0.7024536
1560.57,0.6997664
1560.58,0.7018162
1560.59,0.6991712
1560.6,0.69985795
1560.61,0.6957731
1560.62,0.69785583
1560.63,0.69437075
1560.64,0.694642
1560.65,0.69342387
1560.66,0.69005865
1560.67,0.6907361
1560.68,0.68894213
1560.69,0.68761736
1560.7,0.68871015
1560.71,0.68618405
1560.72,0.68457437
1560.73,0.6853911
1560.74,0.6809798
1560.75,0.6795129
1560.76,0.6829102
1560.77,0.67838293
1560.78,0.6772706
1560.79,0.67631894
1560.8,0.6750108
1560.81,0.67064416
1560.82,0.67194617
1560.83,0.67572427
1560.84,0.6699892
1560.85,0.6689066
1560.86,0.66481197
1560.87,0.6640937
1560.88,0.6649377
1560.89,0.6606018
1560.9,0.66093236
1560.91,0.6595891
1560.92,0.6620355
1560.93,0.65724874
1560.94,0.6563238
1560.95,0.6536384
1560.96,0.65338147
1560.97,0.6552572
1560.98,0.6531146
1560.99,0.65209085
1561.0,0.64977497
1561.01,0.6502843
1561.02,0.65161526
1561.03,0.6531345
1561.04,0.6527133
1561.05,0.65466845
1561.06,0.65381444
1561.07,0.6515863
1561.08,0.64590144
1561.09,0.6447304
1561.1,0.6422308
1561.11,0.64132315
1561.12,0.64159673
1561.13,0.6400236
1561.14,0.63467085
1561.15,0.63545406
1561.16,0.6357344
1561.17,0.6339919
1561.18,0.63142765
1561.19,0.63078254
1561.2,0.62864023
1561.21,0.62597364
1561.22,0.6254965
1561.23,0.626624
1561.24,0.62529314
1561.25,0.6256237
1561.26,0.62688166
1561.27,0.6274169
1561.28,0.62284154
1561.29,0.62173074
1561.3,0.6200442
1561.31,0.61821645
1561.32,0.6166777
1561.33,0.6173251
1561.34,0.6165699
1561.35,0.615558
1561.36,0.615343
1561.37,0.61519086
1561.38,0.612964
1561.39,0.6147145
1561.4,0.6142978
1561.41,0.6080419
1561.42,0.61316746
1561.43,0.612729
1561.44,0.60832846
1561.45,0.6037966
1561.46,0.607006
1561.47,0.6045974
1561.48,0.60580915
1561.49,0.60088503
1561.5,0.60051656
1561.51,0.6007688
1561.52,0.6011383
1561.53,0.5976827
1561.54,0.5989776
1561.55,0.5986605
1561.56,0.59670854
1561.57,0.59632576
1561.58,0.59474975
1561.59,0.5947073
1561.6,0.5950875
1561.61,0.5922357
1561.62,0.59358096
1561.63,0.5888982
1561.64,0.58903855
1561.65,0.5880138
1561.66,0.59019756
1561.67,0.5906059
1561.68,0.5886015
1561.69,0.5833187
1561.7,0.58569264
1561.71,0.58152854
1561.72,0.58346
1561.73,0.5817536
1561.74,0.5833363
1561.75,0.5811478
1561.76,0.58109784
1561.77,0.57997507
1561.78,0.5785799
1561.79,0.57940835
1561.8,0.5795801
1561.81,0.57407886
1561.82,0.57525367
1561.83,0.5745433
1561.84,0.5717271
1561.85,0.57009447
1561.86,0.57250744
1561.87,0.56818736
1561.88,0.56967103
1561.89,0.5680964
1561.9,0.57080793
1561.91,0.5660993
1561.92,0.56965744
1561.93,0.56897545
1561.94,0.5664046
1561.95,0.56448615
1561.96,0.5643795
1561.97,0.5615534
1561.98,0.56089276
1561.99,0.56361574
1562.0,0.56062704
1562.01,0.5644136
1562.02,0.5626904
1562.03,0.5623804
1562.04,0.56277555
1562.05,0.56085587
1562.06,0.5588675
1562.07,0.5588116
1562.08,0.5542012
1562.09,0.5521409
1562.1,0.5553093
1562.11,0.55448925
1562.12,0.54851043
1562.13,0.5531584
1562.14,0.55465174
1562.15,0.5543154
1562.16,0.5568678
1562.17,0.5528814
1562.18,0.5482961
1562.19,0.5486513
1562.2,0.54550606
1562.21,0.54964745
1562.22,0.54496026
1562.23,0.5430348
1562.24,0.54663306
1562.25,0.5422915
1562.26,0.53874105
1562.27,0.5435151
1562.28,0.5425988
1562.29,0.53814113
1562.3,0.53804886
1562.31,0.5367706
1562.32,0.5374008
1562.33,0.53838736
1562.34,0.5400532
1562.35,0.53863233
1562.36,0.5366402
1562.37,0.53515637
1562.38,0.5322696
1562.39,0.533009
1562.4,0.53371143
1562.41,0.53102624
1562.42,0.5293072
1562.43,0.5293131
1562.44,0.53142476
1562.45,0.53310716
1562.46,0.52842426
1562.47,0.5283628
1562.48,0.5242406
1562.49,0.52442724
1562.5,0.5222304
1562.51,0.52265555
1562.52,0.52468336
1562.53,0.5253468
1562.54,0.52485716
1562.55,0.5201673
1562.56,0.52321327
1562.57,0.52335435
1562.58,0.5216924
1562.59,0.51971304
1562.6,0.52158666
1562.61,0.51854974
1562.62,0.5207257
1562.63,0.5155304
1562.64,0.51609147
1562.65,0.51570344
1562.66,0.5179549
1562.67,0.5121287
1562.68,0.5133033
1562.69,0.51420945
1562.7,0.5130024
1562.71,0.5147961
1562.72,0.51549476
1562.73,0.5132377
1562.74,0.51134336
1562.75,0.51237756
1562.76,0.51116127
1562.77,0.51216066
1562.78,0.51206714
1562.79,0.5091836
1562.8,0.5078226
1562.81,0.50643957
1562.82,0.50365275
1562.83,0.5036534
1562.84,0.50262225
1562.85,0.5009443
1562.86,0.5003606
1562.87,0.50106514
1562.88,0.4988567
1562.89,0.4999833
1562.9,0.5020191
1562.91,0.50100005
1562.92,0.49899074
1562.93,0.49428248
1562.94,0.49691564
1562.95,0.4979545
1562.96,0.4947009
1562.97,0.49573722
1562.98,0.4977361
1562.99,0.4946239
1563.0,0.49239147
1563.01,0.48953316
1563.02,0.4900965
1563.03,0.48855275
1563.04,0.48569542
1563.05,0.48529997
1563.06,0.48840055
1563.07,0.48894548
1563.08,0.48961774
1563.09,0.48561543
1563.1,0.4867066
1563.11,0.48300076
1563.12,0.48297387
1563.13,0.48298064
1563.14,0.48563552
1563.15,0.47478276
1563.16,0.48195535
1563.17,0.4802292
1563.18,0.47857976
1563.19,0.47700784
1563.2,0.47932673
1563.21,0.47755876
1563.22,0.4781555
1563.23,0.47876436
1563.24,0.48177028
1563.25,0.47890112
1563.26,0.4800862
1563.27,0.47858107
1563.28,0.47766608
1563.29,0.47866574
1563.3,0.4796212
1563.31,0.47389117
1563.32,0.47417045
1563.33,0.4727203
1563.34,0.4759212
1563.35,0.4717694
1563.36,0.47208938
1563.37,0.4758483
1563.38,0.47300678
1563.39,0.47180825
1563.4,0.47170362
1563.41,0.47239667
1563.42,0.4742276
1563.43,0.47308907
1563.44,0.46984887
1563.45,0.46905586
1563.46,0.46938553
1563.47,0.4675953
1563.48,0.4657058
1563.49,0.4620435
1563.5,0.4625282
1563.51,0.45789573
1563.52,0.45656207
1563.53,0.45807546
1563.54,0.45857483
1563.55,0.45731774
1563.56,0.4560479
1563.57,0.45642006
1563.58,0.45550138
1563.59,0.45744553
1563.6,0.4565105
1563.61,0.45604244
1563.62,0.45485613
1563.63,0.45720223
1563.64,0.45591888
1563.65,0.4487264
1563.66,0.44715443
1563.67,0.4505875
1563.68,0.4500156
1563.69,0.44988832
1563.7,0.44946802
1563.71,0.44790334
1563.72,0.44669554
1563.73,0.45020682
1563.74,0.4472412
1563.75,0.44527647
1563.76,0.44604957
1563.77,0.4444879
1563.78,0.4466036
1563.79,0.44517443
1563.8,0.44104943
1563.81,0.44329086
1563.82,0.44090906
1563.83,0.4431092
1563.84,0.44122708
1563.85,0.4415003
1563.86,0.44303784
1563.87,0.4391781
1563.88,0.4428102
1563.89,0.43842745
1563.9,0.43815586
1563.91,0.4421546
1563.92,0.43857807
1563.93,0.44093806
1563.94,0.437923
1563.95,0.43481073
1563.96,0.4351903
1563.97,0.43600884
1563.98,0.43423006
1563.99,0.43521205
1564.0,0.43455872
1564.01,0.432693
1564.02,0.43304136
1564.03,0.43251652
1564.04,0.432274
1564.05,0.42954922
1564.06,0.43170685
1564.07,0.42901257
1564.08,0.42666078
1564.09,0.42894953
1564.1,0.42711976
1564.11,0.42658675
1564.12,0.4270775
1564.13,0.42839387
1564.14,0.42182347
1564.15,0.42219585
1564.16,0.42299476
1564.17,0.42970175
1564.18,0.42562822
1564.19,0.42189088
1564.2,0.42417496
1564.21,0.42280114
1564.22,0.4196188
1564.23,0.42259392
1564.24,0.42264155
1564.25,0.42145047
1564.26,0.42204314
1564.27,0.4201873
1564.28,0.41571385
1564.29,0.4172602
1564.3,0.41710007
1564.31,0.41568884
1564.32,0.41385496
1564.33,0.41177264
1564.34,0.41590908
1564.35,0.41309536
1564.36,0.4118305
1564.37,0.41491058
1564.38,0.41465595
1564.39,0.414274
1564.4,0.41300637
1564.41,0.41406852
1564.42,0.40999895
1564.43,0.40795198
1564.44,0.40931973
1564.45,0.40934357
1564.46,0.4124006
1564.47,0.4112121
1564.48,0.40489087
1564.49,0.40809885
1564.5,0.40595254
1564.51,0.4066105
1564.52,0.40835154
1564.53,0.40412286
1564.54,0.40240002
1564.55,0.40410873
1564.56,0.40163955
1564.57,0.40152362
1564.58,0.40345782
1564.59,0.40378773
1564.6,0.40239412
1564.61,0.3985685
1564.62,0.4032865
1564.63,0.4061994
1564.64,0.40262893
1564.65,0.40366757
1564.66,0.40119433
1564.67,0.4005544
1564.68,0.39851552
1564.69,0.40078938
1564.7,0.39883348
1564.71,0.39403552
1564.72,0.39397734
1564.73,0.39476353
1564.74,0.393996
1564.75,0.392988
1564.76,0.39644542
1564.77,0.39541438
1564.78,0.39703798
1564.79,0.39372328
1564.8,0.39071298
1564.81,0.3884413
1564.82,0.38719302
1564.83,0.39307648
1564.84,0.39138654
1564.85,0.38868415
1564.86,0.39125225
1564.87,0.3904874
1564.88,0.38896254
1564.89,0.38566616
1564.9,0.38278794
1564.91,0.3826648
1564.92,0.38054597
1564.93,0.38711718
1564.94,0.38389447
1564.95,0.3861357
1564.96,0.38260594
1564.97,0.38241902
1564.98,0.3837016
1564.99,0.38327232
1565.0,0.3816771
1565.01,0.38045612
1565.02,0.3826775
1565.03,0.37813047
1565.04,0.377543
1565.05,0.37734005
1565.06,0.38034552
1565.07,0.37925023
1565.08,0.38102123
1565.09,0.37768114
1565.1,0.37733403
1565.11,0.3788031
1565.12,0.38013387
1565.13,0.3735762
1565.14,0.37251958
1565.15,0.3713216
1565.16,0.37135464
1565.17,0.37207985
1565.18,0.37209934
1565.19,0.37512627
1565.2,0.37385967
1565.21,0.37488255
1565.22,0.37316185
1565.23,0.37058616
1565.24,0.3700207
1565.25,0.37188587
1565.26,0.37172526
1565.27,0.3705247
1565.28,0.369903
1565.29,0.3649659
1565.3,0.36747405
1565.31,0.36460245
1565.32,0.3625581
1565.33,0.36351836
1565.34,0.361865
1565.35,0.36576885
1565.36,0.36531833
1565.37,0.36411262
1565.38,0.3635492
1565.39,0.36154035
1565.4,0.36350724
1565.41,0.36001742
1565.42,0.35912812
1565.43,0.3616655
1565.44,0.3580571
1565.45,0.36056653
1565.46,0.3589325
1565.47,0.3678712
1565.48,0.36036992
1565.49,0.35801274
1565.5,0.3587813
1565.51,0.36223832
1565.52,0.3551989
1565.53,0.35662717
1565.54,0.35581908
1565.55,0.3554857
1565.56,0.3526855
1565.57,0.35266423
1565.58,0.3532953
1565.59,0.35331717
1565.6,0.35434097
1565.61,0.352986
1565.62,0.3493528
1565.63,0.35266674
1565.64,0.35320297
1565.65,0.34853405
1565.66,0.35225278
1565.67,0.34869587
1565.68,0.3491223
1565.69,0.34574273
1565.7,0.34344393
1565.71,0.3524845
1565.72,0.35209808
1565.73,0.3485042
1565.74,0.34925625
1565.75,0.34677202
1565.76,0.3463867
1565.77,0.34498286
1565.78,0.3453677
1565.79,0.34502196
1565.8,0.34064394
1565.81,0.34420988
1565.82,0.3429997
1565.83,0.34270933
1565.84,0.34526744
1565.85,0.34217572
1565.86,0.34178936
1565.87,0.34446204
1565.88,0.3418339
1565.89,0.3421483
1565.9,0.34160212
1565.91,0.34314653
1565.92,0.34254754
1565.93,0.34214523
1565.94,0.34233925
1565.95,0.34052348
1565.96,0.3426544
1565.97,0.34495467
1565.98,0.34002182
1565.99,0.33652785
1566.0,0.3394261
1566.01,0.33283284
1566.02,0.33464128
1566.03,0.33701319
1566.04,0.3389432
1566.05,0.3346045
1566.06,0.3336886
1566.07,0.33124465
1566.08,0.33110735
1566.09,0.33311516
1566.1,0.33071154
1566.11,0.32853198
1566.12,0.330444
1566.13,0.33064792
1566.14,0.32703498
1566.15,0.3283715
1566.16,0.32267237
1566.17,0.32663086
1566.18,0.32734922
1566.19,0.3289293
1566.2,0.32819372
1566.21,0.32838777
1566.22,0.33012137
1566.23,0.324682
1566.24,0.32652712
1566.25,0.32666615
1566.26,0.32379392
1566.27,0.3213558
1566.28,0.3236263
1566.29,0.32181183
1566.3,0.32593793
1566.31,0.32521808
1566.32,0.32543826
1566.33,0.32354
1566.34,0.3228737
1566.35,0.32191658
1566.36,0.31873572
1566.37,0.31663364
1566.38,0.3195811
1566.39,0.31727526
1566.4,0.3161532
1566.41,0.32013348
1566.42,0.31498262
1566.43,0.3153536
1566.44,0.31514505
1566.45,0.31776747
1566.46,0.31782195
1566.47,0.3175634
1566.48,0.31862307
1566.49,0.3121321
1566.5,0.3146423
1566.51,0.31256923
1566.52,0.31230313
1566.53,0.31075463
1566.54,0.31004027
1566.55,0.31073624
1566.56,0.31300026
1566.57,0.31132197
1566.58,0.31182048
1566.59,0.3137205
1566.6,0.31221744
1566.61,0.30876124
1566.62,0.3086105
1566.63,0.3084049
1566.64,0.31077036
1566.65,0.30628192
1566.66,0.30795905
1566.67,0.30720067
1566.68,0.30599466
1566.69,0.30666608
1566.7,0.3034929
1566.71,0.3057397
1566.72,0.30233124
1566.73,0.30240935
1566.74,0.30140513
1566.75,0.30172473
1566.76,0.30195186
1566.77,0.29858512
1566.78,0.30200785
1566.79,0.30189398
1566.8,0.29687583
1566.81,0.29581672
1566.82,0.29822233
1566.83,0.29676795
1566.84,0.29691038
1566.85,0.29713228
1566.86,0.29360953
1566.87,0.29994467
1566.88,0.29724303
1566.89,0.29500663
1566.9,0.3007943
1566.91,0.29753736
1566.92,0.29451603
1566.93,0.29481664
1566.94,0.29427996
1566.95,0.2926664
1566.96,0.29555514
1566.97,0.29221427
1566.98,0.29234615
1566.99,0.29091018
1567.0,0.2925028
1567.01,0.29352766
1567.02,0.28806952
1567.03,0.28664657
1567.04,0.29033893
1567.05,0.2900122
1567.06,0.289959
1567.07,0.29230797
1567.08,0.28941965
1567.09,0.2902699
1567.1,0.28817698
1567.11,0.287392
1567.12,0.28580046
1567.13,0.28388312
1567.14,0.28448147
1567.15,0.2839698
1567.16,0.28552794
1567.17,0.28398067
1567.18,0.28478
1567.19,0.28186306
1567.2,0.28534764
1567.21,0.28435677
1567.22,0.28277043
1567.23,0.28211567
1567.24,0.28295553
1567.25,0.2801699
1567.26,0.28141466
1567.27,0.27792877
1567.28,0.27991012
1567.29,0.27759805
1567.3,0.27738532
1567.31,0.2789401
1567.32,0.27643588
1567.33,0.27816433
1567.34,0.27232492
1567.35,0.2756489
1567.36,0.27592945
1567.37,0.27596995
1567.38,0.27864188
1567.39,0.2768485
1567.4,0.27456415
1567.41,0.27628332
1567.42,0.27419803
1567.43,0.27331987
1567.44,0.2735418
1567.45,0.27206168
1567.46,0.27254194
1567.47,0.27073947
1567.48,0.26441145
1567.49,0.2690152
1567.5,0.26963383
1567.51,0.26894686
1567.52,0.27006632
1567.53,0.2698631
1567.54,0.26889145
1567.55,0.26593977
1567.56,0.2672329
1567.57,0.2672931
1567.58,0.26822323
1567.59,0.26546094
1567.6,0.26724553
1567.61,0.26217392
1567.62,0.26284152
1567.63,0.26291102
1567.64,0.2639498
1567.65,0.26423338
1567.66,0.26391262
1567.67,0.26237687
1567.68,0.25932968
1567.69,0.25849625
1567.7,0.25580886
1567.71,0.2566792
1567.72,0.26009792
1567.73,0.25649577
1567.74,0.2590615
1567.75,0.25631443
1567.76,0.2604446
1567.77,0.2586406
1567.78,0.25836164
1567.79,0.25940502
1567.8,0.25702232
1567.81,0.25522825
1567.82,0.2545578
1567.83,0.25208086
1567.84,0.2533493
1567.85,0.25429115
1567.86,0.25457752
1567.87,0.25230274
1567.88,0.24998523
1567.89,0.25003445
1567.9,0.24860412
1567.91,0.2523595
1567.92,0.24856134
1567.93,0.25055215
1567.94,0.25464275
1567.95,0.25384608
1567.96,0.25075856
1567.97,0.25369024
1567.98,0.2533557
1567.99,0.25279754
1568.0,0.24942057
1568.01,0.24937655
1568.02,0.24997911
1568.03,0.24847813
1568.04,0.24591091
1568.05,0.24592328
1568.06,0.24461646
1568.07,0.24641827
1568.08,0.24725743
1568.09,0.24858455
1568.1,0.2473867
1568.11,0.25008243
1568.12,0.24895053
1568.13,0.24690904
1568.14,0.24495587
1568.15,0.24151516
1568.16,0.2446914
1568.17,0.24358933
1568.18,0.24333844
1568.19,0.24395525
1568.2,0.24101469
1568.21,0.23791662
1568.22,0.24000035
1568.23,0.23805769
1568.24,0.24042633
1568.25,0.23891042
1568.26,0.23506536
1568.27,0.23829365
1568.28,0.23805921
1568.29,0.23651049
1568.3,0.23677664
1568.31,0.23520534
1568.32,0.23190026
1568.33,0.23441082
1568.34,0.23202209
1568.35,0.23142594
1568.36,0.23237094
1568.37,0.23237884
1568.38,0.23261636
1568.39,0.23105873
1568.4,0.22961427
1568.41,0.22830516
1568.42,0.2280811
1568.43,0.22999117
1568.44,0.22486289
1568.45,0.22964399
1568.46,0.23063691
1568.47,0.227737
1568.48,0.23020342
1568.49,0.22626016
1568.5,0.22549747
1568.51,0.2242953
1568.52,0.22568455
1568.53,0.2238601
1568.54,0.2267212
1568.55,0.22698921
1568.56,0.22427346
1568.57,0.22388332
1568.58,0.2220609
1568.59,0.22634804
1568.6,0.22191775
1568.61,0.22424708
1568.62,0.22204646
1568.63,0.22476856
1568.64,0.22239101
1568.65,0.22245343
1568.66,0.22132131
1568.67,0.22303404
1568.68,0.22315887
1568.69,0.22187945
1568.7,0.22158585
1568.71,0.21903625
1568.72,0.21798563
1568.73,0.2191854
1568.74,0.21658382
1568.75,0.21856412
1568.76,0.21937191
1568.77,0.22053081
1568.78,0.21917054
1568.79,0.2167172
1568.8,0.21663177
1568.81,0.21370184
1568.82,0.21361975
1568.83,0.21147376
1568.84,0.2141531
1568.85,0.21288307
1568.86,0.20998439
1568.87,0.20932661
1568.88,0.20888273
1568.89,0.21150626
1568.9,0.20696566
1568.91,0.20951039
1568.92,0.20546456
1568.93,0.20577076
1568.94,0.20769057
1568.95,0.20608087
1568.96,0.2047576
1568.97,0.20496355
1568.98,0.20457767
1568.99,0.20548852
1569.0,0.20704867
1569.01,0.20581968
1569.02,0.20690751
1569.03,0.20611697
1569.04,0.20741935
1569.05,0.2035022
1569.06,0.20443958
1569.07,0.20509908
1569.08,0.20536748
1569.09,0.20714337
1569.1,0.20621172
1569.11,0.20309754
1569.12,0.20376119
1569.13,0.20086686
1569.14,0.20103773
1569.15,0.19990894
1569.16,0.19816045
1569.17,0.19903421
1569.18,0.20145151
1569.19,0.20083827
1569.2,0.20556372
1569.21,0.20403692
1569.22,0.19755428
1569.23,0.1972774
1569.24,0.19885837
1569.25,0.19792254
1569.26,0.19781108
1569.27,0.19689631
1569.28,0.1954612
1569.29,0.19683592
1569.3,0.19536133
1569.31,0.19490188
1569.32,0.1955745
1569.33,0.1952025
1569.34,0.19356571
1569.35,0.19317485
1569.36,0.19388759
1569.37,0.19366711
1569.38,0.19333255
1569.39,0.18945363
1569.4,0.18908738
1569.41,0.1879201
1569.42,0.18943407
1569.43,0.19053629
1569.44,0.19029857
1569.45,0.19133846
1569.46,0.19243912
1569.47,0.18995453
1569.48,0.19184656
1569.49,0.19451919
1569.5,0.1869239
1569.51,0.18898891
1569.52,0.1885915
1569.53,0.18583024
1569.54,0.18386456
1569.55,0.18337582
1569.56,0.18627636
1569.57,0.18306555
1569.58,0.18104027
1569.59,0.18759316
1569.6,0.18286175
1569.61,0.18301813
1569.62,0.18451805
1569.63,0.18323377
1569.64,0.18163647
1569.65,0.18376905
1569.66,0.18263133
1569.67,0.17941181
1569.68,0.18407172
1569.69,0.1861069
1569.7,0.17973624
1569.71,0.18313795
1569.72,0.18335423
1569.73,0.17990924
1569.74,0.18253802
1569.75,0.1797934
1569.76,0.18186194
1569.77,0.1784186
1569.78,0.17607029
1569.79,0.17784892
1569.8,0.17593336
1569.81,0.17788772
1569.82,0.17270203
1569.83,0.18000515
1569.84,0.17970794
1569.85,0.17945048
1569.86,0.18031475
1569.87,0.1845165
1569.88,0.17810997
1569.89,0.17886733
1569.9,0.17622717
1569.91,0.17660919
1569.92,0.17512976
1569.93,0.17348205
1569.94,0.17428134
1569.95,0.17247634
1569.96,0.17211948
1569.97,0.17395999
1569.98,0.1719371
1569.99,0.17238642
1570.0,0.1683944
1570.01,0.1719164
1570.02,0.17535885
1570.03,0.17550187
1570.04,0.17517798
1570.05,0.1761728
1570.06,0.17423972
1570.07,0.17413747
1570.08,0.17058825
1570.09,0.17160583
1570.1,0.16997892
1570.11,0.1687568
1570.12,0.16659124
1570.13,0.17130817
1570.14,0.16927764
1570.15,0.16781893
1570.16,0.169211
1570.17,0.17092866
1570.18,0.16848527
1570.19,0.16653416
1570.2,0.1678141
1570.21,0.17034255
1570.22,0.16946143
1570.23,0.16770133
1570.24,0.1658155
1570.25,0.1646321
1570.26,0.1652278
1570.27,0.16387556
1570.28,0.16588369
1570.29,0.16633579
1570.3,0.16256201
1570.31,0.16442253
1570.32,0.16177996
1570.33,0.1598145
1570.34,0.16174087
1570.35,0.16014013
1570.36,0.16256215
1570.37,0.16227232
1570.38,0.16206914
1570.39,0.16164972
1570.4,0.15944137
1570.41,0.16101491
1570.42,0.16263612
1570.43,0.1627605
1570.44,0.16400543
1570.45,0.16186686
1570.46,0.16153859
1570.47,0.16058911
1570.48,0.16158171
1570.49,0.16297072
1570.5,0.16379419
1570.51,0.16095684
1570.52,0.15925805
1570.53,0.16082262
1570.54,0.1609202
1570.55,0.15475799
1570.56,0.15707754
1570.57,0.15590109
1570.58,0.15577847
1570.59,0.15919231
1570.6,0.15622836
1570.61,0.15878265
1570.62,0.15642457
1570.63,0.15497182
1570.64,0.15673713
1570.65,0.15421759
1570.66,0.1537072
1570.67,0.15611361
1570.68,0.15366197
1570.69,0.15303533
1570.7,0.15543997
1570.71,0.15460774
1570.72,0.15635109
1570.73,0.15625584
1570.74,0.15290387
1570.75,0.15622056
1570.76,0.15285787
1570.77,0.15276724
1570.78,0.14729439
1570.79,0.14826529
1570.8,0.14624354
1570.81,0.1486692
1570.82,0.15081199
1570.83,0.15059529
1570.84,0.14960553
1570.85,0.1462236
1570.86,0.14908423
1570.87,0.14789562
1570.88,0.14606984
1570.89,0.14579813
1570.9,0.14631884
1570.91,0.14967355
1570.92,0.14873981
1570.93,0.14956807
1570.94,0.14541012
1570.95,0.14936993
1570.96,0.1467851
1570.97,0.14695624
